"Generation","Fitness"
"318","1.7976931348623157E308"
"319","1.7976931348623157E308"
"320","1.7976931348623157E308"
"321","1.7976931348623157E308"
"322","1.7976931348623157E308"
"323","1.7976931348623157E308"
"324","1.7976931348623157E308"
"325","1.7976931348623157E308"
"326","1.7976931348623157E308"
"327","1.7976931348623157E308"
"328","1.7976931348623157E308"
"329","1.7976931348623157E308"
"330","1.7976931348623157E308"
"331","1.7976931348623157E308"
"332","1.7976931348623157E308"
"333","1.7976931348623157E308"
"334","1.7976931348623157E308"
"335","1.7976931348623157E308"
"336","1.7976931348623157E308"
"337","1.7976931348623157E308"
"338","1.7976931348623157E308"
"339","1.7976931348623157E308"
"340","1.7976931348623157E308"
"341","1.7976931348623157E308"
"342","1.7976931348623157E308"
"343","1.7976931348623157E308"
"344","1.7976931348623157E308"
"345","1.7976931348623157E308"
"346","1.7976931348623157E308"
"347","1.7976931348623157E308"
"348","1.7976931348623157E308"
"349","1.7976931348623157E308"
"350","1.7976931348623157E308"
"351","1.7976931348623157E308"
"352","1.7976931348623157E308"
"353","1.7976931348623157E308"
"354","1.7976931348623157E308"
"355","1.7976931348623157E308"
"356","1.7976931348623157E308"
"357","1.7976931348623157E308"
"358","1.7976931348623157E308"
"359","1.7976931348623157E308"
"360","1.7976931348623157E308"
"361","1.7976931348623157E308"
"362","1.7976931348623157E308"
"363","1.7976931348623157E308"
"364","1.7976931348623157E308"
"365","1.7976931348623157E308"
"366","1.7976931348623157E308"
"367","1.7976931348623157E308"
"368","1.7976931348623157E308"
"369","1.7976931348623157E308"
"370","1.7976931348623157E308"
"371","1.7976931348623157E308"
"372","1.7976931348623157E308"
"373","1.7976931348623157E308"
"374","1.7976931348623157E308"
"375","1.7976931348623157E308"
"376","1.7976931348623157E308"
"377","450.1849175744171"
"378","1.7976931348623157E308"
"379","1.7976931348623157E308"
"380","1.7976931348623157E308"
"381","1.7976931348623157E308"
"382","1.7976931348623157E308"
"383","1.7976931348623157E308"
"384","1.7976931348623157E308"
"385","1.7976931348623157E308"
"386","1.7976931348623157E308"
"387","1.7976931348623157E308"
"388","1.7976931348623157E308"
"389","1.7976931348623157E308"
"390","1.7976931348623157E308"
"391","1.7976931348623157E308"
"392","1.7976931348623157E308"
"393","1.7976931348623157E308"
"394","1.7976931348623157E308"
"395","1.7976931348623157E308"
"396","1.7976931348623157E308"
"397","1.7976931348623157E308"
"398","1.7976931348623157E308"
"399","1.7976931348623157E308"
"400","1.7976931348623157E308"
"401","1.7976931348623157E308"
"402","1.7976931348623157E308"
"403","1.7976931348623157E308"
"404","1.7976931348623157E308"
"405","1.7976931348623157E308"
"406","1.7976931348623157E308"
"407","1.7976931348623157E308"
"408","1.7976931348623157E308"
"409","1.7976931348623157E308"
"410","1.7976931348623157E308"
"411","1.7976931348623157E308"
"412","1.7976931348623157E308"
"413","1.7976931348623157E308"
"414","1.7976931348623157E308"
"415","1.7976931348623157E308"
"416","1.7976931348623157E308"
"417","1.7976931348623157E308"
"418","1.7976931348623157E308"
"419","1.7976931348623157E308"
"420","1.7976931348623157E308"
"421","1.7976931348623157E308"
"422","1.7976931348623157E308"
"423","1.7976931348623157E308"
"424","1.7976931348623157E308"
"425","1.7976931348623157E308"
"426","1.7976931348623157E308"
"427","1.7976931348623157E308"
"428","1.7976931348623157E308"
"429","1.7976931348623157E308"
"430","1.7976931348623157E308"
"431","1.7976931348623157E308"
"432","1.7976931348623157E308"
"433","1.7976931348623157E308"
"434","1.7976931348623157E308"
"435","1.7976931348623157E308"
"436","1.7976931348623157E308"
"437","1.7976931348623157E308"
"438","1.7976931348623157E308"
"439","1.7976931348623157E308"
"440","1.7976931348623157E308"
"441","1.7976931348623157E308"
"442","1.7976931348623157E308"
"443","1.7976931348623157E308"
"444","1.7976931348623157E308"
"445","1.7976931348623157E308"
"446","1.7976931348623157E308"
"447","1.7976931348623157E308"
"448","1.7976931348623157E308"
"449","1.7976931348623157E308"
"450","1.7976931348623157E308"
"451","1.7976931348623157E308"
"452","1.7976931348623157E308"
"453","1.7976931348623157E308"
"454","1.7976931348623157E308"
"455","1.7976931348623157E308"
"456","1.7976931348623157E308"
"457","1.7976931348623157E308"
"458","1.7976931348623157E308"
"459","1.7976931348623157E308"
"460","1.7976931348623157E308"
"461","1.7976931348623157E308"
"462","1.7976931348623157E308"
"463","1.7976931348623157E308"
"464","1.7976931348623157E308"
"465","1.7976931348623157E308"
"466","1.7976931348623157E308"
"467","1.7976931348623157E308"
"468","1.7976931348623157E308"
"469","1.7976931348623157E308"
"470","1.7976931348623157E308"
"471","1.7976931348623157E308"
"472","1.7976931348623157E308"
"473","1.7976931348623157E308"
"474","1.7976931348623157E308"
"475","1.7976931348623157E308"
"476","1.7976931348623157E308"
"477","1.7976931348623157E308"
"478","1.7976931348623157E308"
"479","1.7976931348623157E308"
"480","1.7976931348623157E308"
"481","1.7976931348623157E308"
"482","1.7976931348623157E308"
"483","1.7976931348623157E308"
"484","1.7976931348623157E308"
"485","1.7976931348623157E308"
"486","1.7976931348623157E308"
"487","1.7976931348623157E308"
"488","1.7976931348623157E308"
"489","1.7976931348623157E308"
"490","1.7976931348623157E308"
"491","1.7976931348623157E308"
"492","1.7976931348623157E308"
"493","1.7976931348623157E308"
"494","1.7976931348623157E308"
"495","1.7976931348623157E308"
"496","1.7976931348623157E308"
"497","1.7976931348623157E308"
"498","1.7976931348623157E308"
"499","1.7976931348623157E308"
"500","1.7976931348623157E308"
"501","1.7976931348623157E308"
"502","1.7976931348623157E308"
"503","1.7976931348623157E308"
"504","1.7976931348623157E308"
"505","1.7976931348623157E308"
"506","1.7976931348623157E308"
"507","1.7976931348623157E308"
"508","1.7976931348623157E308"
"509","1.7976931348623157E308"
"510","1.7976931348623157E308"
"511","1.7976931348623157E308"
"512","1.7976931348623157E308"
"513","1.7976931348623157E308"
"514","1.7976931348623157E308"
"515","1.7976931348623157E308"
"516","1.7976931348623157E308"
"517","1.7976931348623157E308"
"518","1.7976931348623157E308"
"519","1.7976931348623157E308"
"520","1.7976931348623157E308"
"521","1.7976931348623157E308"
"522","1.7976931348623157E308"
"523","1.7976931348623157E308"
"524","1.7976931348623157E308"
"525","1.7976931348623157E308"
"526","1.7976931348623157E308"
"527","1.7976931348623157E308"
"528","1.7976931348623157E308"
"529","1.7976931348623157E308"
"530","1.7976931348623157E308"
"531","1.7976931348623157E308"
"532","1.7976931348623157E308"
"533","1.7976931348623157E308"
"534","1.7976931348623157E308"
"535","1.7976931348623157E308"
"536","1.7976931348623157E308"
"537","1.7976931348623157E308"
"538","1.7976931348623157E308"
"539","1.7976931348623157E308"
"540","1.7976931348623157E308"
"541","1.7976931348623157E308"
"542","1.7976931348623157E308"
"543","1.7976931348623157E308"
"544","1.7976931348623157E308"
"545","1.7976931348623157E308"
"546","1.7976931348623157E308"
"547","1.7976931348623157E308"
"548","1.7976931348623157E308"
"549","1.7976931348623157E308"
"550","1.7976931348623157E308"
"551","1.7976931348623157E308"
"552","1.7976931348623157E308"
"553","1.7976931348623157E308"
"554","1.7976931348623157E308"
"555","1.7976931348623157E308"
"556","1.7976931348623157E308"
"557","1.7976931348623157E308"
"558","1.7976931348623157E308"
"559","1.7976931348623157E308"
"560","1.7976931348623157E308"
"561","1.7976931348623157E308"
"562","1.7976931348623157E308"
"563","1.7976931348623157E308"
"564","1.7976931348623157E308"
"565","1.7976931348623157E308"
"566","993.1117036728168"
"567","1.7976931348623157E308"
"568","1.7976931348623157E308"
"569","1.7976931348623157E308"
"570","1.7976931348623157E308"
"571","1.7976931348623157E308"
"572","1.7976931348623157E308"
"573","1.7976931348623157E308"
"574","1.7976931348623157E308"
"575","1.7976931348623157E308"
"576","1.7976931348623157E308"
"577","1.7976931348623157E308"
"578","1.7976931348623157E308"
"579","1.7976931348623157E308"
"580","1.7976931348623157E308"
"581","1.7976931348623157E308"
"582","1.7976931348623157E308"
"583","1.7976931348623157E308"
"584","1.7976931348623157E308"
"585","1.7976931348623157E308"
"586","1.7976931348623157E308"
"587","514.7458481249259"
"588","1.7976931348623157E308"
"589","1.7976931348623157E308"
"590","1.7976931348623157E308"
"591","1.7976931348623157E308"
"592","1.7976931348623157E308"
"593","1.7976931348623157E308"
"594","1.7976931348623157E308"
"595","1.7976931348623157E308"
"596","1.7976931348623157E308"
"597","1.7976931348623157E308"
"598","1.7976931348623157E308"
"599","1.7976931348623157E308"
"600","1.7976931348623157E308"
"601","1.7976931348623157E308"
"602","1.7976931348623157E308"
"603","1.7976931348623157E308"
"604","1.7976931348623157E308"
"605","1.7976931348623157E308"
"606","1.7976931348623157E308"
"607","1.7976931348623157E308"
"608","1.7976931348623157E308"
"609","1.7976931348623157E308"
"610","1.7976931348623157E308"
"611","1.7976931348623157E308"
"612","1.7976931348623157E308"
"613","1.7976931348623157E308"
"614","1.7976931348623157E308"
"615","1.7976931348623157E308"
"616","1.7976931348623157E308"
"617","1.7976931348623157E308"
"618","1.7976931348623157E308"
"619","1.7976931348623157E308"
"620","1.7976931348623157E308"
"621","1.7976931348623157E308"
"622","1.7976931348623157E308"
"623","1.7976931348623157E308"
"624","1.7976931348623157E308"
"625","1.7976931348623157E308"
"626","1.7976931348623157E308"
"627","1.7976931348623157E308"
"628","1.7976931348623157E308"
"629","1.7976931348623157E308"
"630","1.7976931348623157E308"
"631","1.7976931348623157E308"
"632","1.7976931348623157E308"
"633","1.7976931348623157E308"
"634","1.7976931348623157E308"
"635","1.7976931348623157E308"
"636","1.7976931348623157E308"
"637","1.7976931348623157E308"
"638","1.7976931348623157E308"
"639","1.7976931348623157E308"
"640","1.7976931348623157E308"
"641","1.7976931348623157E308"
"642","1.7976931348623157E308"
"643","1.7976931348623157E308"
"644","1.7976931348623157E308"
"645","1.7976931348623157E308"
"646","1.7976931348623157E308"
"647","1.7976931348623157E308"
"648","1.7976931348623157E308"
"649","1.7976931348623157E308"
"650","1.7976931348623157E308"
"651","1.7976931348623157E308"
"652","1.7976931348623157E308"
"653","1.7976931348623157E308"
"654","1.7976931348623157E308"
"655","1.7976931348623157E308"
"656","1.7976931348623157E308"
"657","1.7976931348623157E308"
"658","1.7976931348623157E308"
"659","1.7976931348623157E308"
"660","1.7976931348623157E308"
"661","1.7976931348623157E308"
"662","1.7976931348623157E308"
"663","1.7976931348623157E308"
"664","1.7976931348623157E308"
"665","1.7976931348623157E308"
"666","1.7976931348623157E308"
"667","1.7976931348623157E308"
"668","1.7976931348623157E308"
"669","1.7976931348623157E308"
"670","1.7976931348623157E308"
"671","1.7976931348623157E308"
"672","1.7976931348623157E308"
"673","1.7976931348623157E308"
"674","1.7976931348623157E308"
"675","1.7976931348623157E308"
"676","1.7976931348623157E308"
"677","1.7976931348623157E308"
"678","1.7976931348623157E308"
"679","1.7976931348623157E308"
"680","1.7976931348623157E308"
"681","450.2212532265947"
"682","1.7976931348623157E308"
"683","1.7976931348623157E308"
"684","1.7976931348623157E308"
"685","1.7976931348623157E308"
"686","1.7976931348623157E308"
"687","1.7976931348623157E308"
"688","1.7976931348623157E308"
"689","1.7976931348623157E308"
"690","1.7976931348623157E308"
"691","1.7976931348623157E308"
"692","1.7976931348623157E308"
"693","1.7976931348623157E308"
"694","1.7976931348623157E308"
"695","1.7976931348623157E308"
"696","1.7976931348623157E308"
"697","1.7976931348623157E308"
"698","1.7976931348623157E308"
"699","1.7976931348623157E308"
"700","1.7976931348623157E308"
"701","1.7976931348623157E308"
"702","1.7976931348623157E308"
"703","1.7976931348623157E308"
"704","1.7976931348623157E308"
"705","1.7976931348623157E308"
"706","1.7976931348623157E308"
"707","1.7976931348623157E308"
"708","1.7976931348623157E308"
"709","1.7976931348623157E308"
"710","1.7976931348623157E308"
"711","1.7976931348623157E308"
"712","1.7976931348623157E308"
"713","1.7976931348623157E308"
"714","1.7976931348623157E308"
"715","1.7976931348623157E308"
"716","1.7976931348623157E308"
"717","1.7976931348623157E308"
"718","1.7976931348623157E308"
"719","1.7976931348623157E308"
"720","1.7976931348623157E308"
"721","1.7976931348623157E308"
"722","1.7976931348623157E308"
"723","1.7976931348623157E308"
"724","1.7976931348623157E308"
"725","1.7976931348623157E308"
"726","1.7976931348623157E308"
"727","1.7976931348623157E308"
"728","1.7976931348623157E308"
"729","1.7976931348623157E308"
"730","1.7976931348623157E308"
"731","1.7976931348623157E308"
"732","1.7976931348623157E308"
"733","1.7976931348623157E308"
"734","1.7976931348623157E308"
"735","1.7976931348623157E308"
"736","1.7976931348623157E308"
"737","1.7976931348623157E308"
"738","1.7976931348623157E308"
"739","1.7976931348623157E308"
"740","1.7976931348623157E308"
"741","1.7976931348623157E308"
"742","1.7976931348623157E308"
"743","1.7976931348623157E308"
"744","1.7976931348623157E308"
"745","1.7976931348623157E308"
"746","1.7976931348623157E308"
"747","1.7976931348623157E308"
"748","1.7976931348623157E308"
"749","1.7976931348623157E308"
"750","1.7976931348623157E308"
"751","1.7976931348623157E308"
"752","1.7976931348623157E308"
"753","449.5680024898904"
"754","1.7976931348623157E308"
"755","1.7976931348623157E308"
"756","1.7976931348623157E308"
"757","1.7976931348623157E308"
"758","1.7976931348623157E308"
"759","1.7976931348623157E308"
"760","1.7976931348623157E308"
"761","1.7976931348623157E308"
"762","1.7976931348623157E308"
"763","1.7976931348623157E308"
"764","1.7976931348623157E308"
"765","1.7976931348623157E308"
"766","1.7976931348623157E308"
"767","1.7976931348623157E308"
"768","1.7976931348623157E308"
"769","1.7976931348623157E308"
"770","1.7976931348623157E308"
"771","1.7976931348623157E308"
"772","1.7976931348623157E308"
"773","1.7976931348623157E308"
"774","1.7976931348623157E308"
"775","1.7976931348623157E308"
"776","1.7976931348623157E308"
"777","1.7976931348623157E308"
"778","1.7976931348623157E308"
"779","1.7976931348623157E308"
"780","1.7976931348623157E308"
"781","1.7976931348623157E308"
"782","1.7976931348623157E308"
"783","1.7976931348623157E308"
"784","1.7976931348623157E308"
"785","1.7976931348623157E308"
"786","1.7976931348623157E308"
"787","1.7976931348623157E308"
"788","1.7976931348623157E308"
"789","1.7976931348623157E308"
"790","1.7976931348623157E308"
"791","1.7976931348623157E308"
"792","1.7976931348623157E308"
"793","1.7976931348623157E308"
"794","1.7976931348623157E308"
"795","1.7976931348623157E308"
"796","1.7976931348623157E308"
"797","1.7976931348623157E308"
"798","1.7976931348623157E308"
"799","1.7976931348623157E308"
"800","1.7976931348623157E308"
"801","1.7976931348623157E308"
"802","1.7976931348623157E308"
"803","493.277880725988"
"804","1.7976931348623157E308"
"805","1.7976931348623157E308"
"806","1.7976931348623157E308"
"807","1.7976931348623157E308"
"808","1.7976931348623157E308"
"809","1.7976931348623157E308"
"810","1.7976931348623157E308"
"811","1.7976931348623157E308"
"812","1.7976931348623157E308"
"813","1.7976931348623157E308"
"814","1.7976931348623157E308"
"815","1.7976931348623157E308"
"816","1.7976931348623157E308"
"817","1.7976931348623157E308"
"818","1.7976931348623157E308"
"819","1.7976931348623157E308"
"820","1.7976931348623157E308"
"821","1.7976931348623157E308"
"822","1.7976931348623157E308"
"823","1.7976931348623157E308"
"824","1.7976931348623157E308"
"825","1.7976931348623157E308"
"826","1.7976931348623157E308"
"827","1.7976931348623157E308"
"828","1.7976931348623157E308"
"829","1.7976931348623157E308"
"830","1.7976931348623157E308"
"831","1.7976931348623157E308"
"832","1.7976931348623157E308"
"833","160.0023682055407"
"834","1.7976931348623157E308"
"835","1.7976931348623157E308"
"836","1.7976931348623157E308"
"837","1.7976931348623157E308"
"838","1.7976931348623157E308"
"839","1.7976931348623157E308"
"840","1.7976931348623157E308"
"841","1.7976931348623157E308"
"842","1.7976931348623157E308"
"843","1.7976931348623157E308"
"844","1.7976931348623157E308"
"845","1.7976931348623157E308"
"846","1.7976931348623157E308"
"847","1.7976931348623157E308"
"848","1.7976931348623157E308"
"849","1.7976931348623157E308"
"850","1.7976931348623157E308"
"851","1.7976931348623157E308"
"852","1.7976931348623157E308"
"853","1.7976931348623157E308"
"854","1.7976931348623157E308"
"855","1.7976931348623157E308"
"856","1.7976931348623157E308"
"857","1.7976931348623157E308"
"858","1.7976931348623157E308"
"859","1.7976931348623157E308"
"860","1.7976931348623157E308"
"861","1.7976931348623157E308"
"862","1.7976931348623157E308"
"863","1.7976931348623157E308"
"864","1.7976931348623157E308"
"865","1.7976931348623157E308"
"866","1.7976931348623157E308"
"867","1.7976931348623157E308"
"868","1.7976931348623157E308"
"869","1.7976931348623157E308"
"870","1.7976931348623157E308"
"871","1.7976931348623157E308"
"872","1.7976931348623157E308"
"873","1.7976931348623157E308"
"874","1.7976931348623157E308"
"875","1.7976931348623157E308"
"876","1.7976931348623157E308"
"877","1.7976931348623157E308"
"878","1.7976931348623157E308"
"879","1.7976931348623157E308"
"880","1.7976931348623157E308"
"881","1.7976931348623157E308"
"882","1.7976931348623157E308"
"883","1.7976931348623157E308"
"884","1.7976931348623157E308"
"885","1.7976931348623157E308"
"886","1.7976931348623157E308"
"887","1.7976931348623157E308"
"888","1.7976931348623157E308"
"889","1.7976931348623157E308"
"890","1.7976931348623157E308"
"891","1.7976931348623157E308"
"892","1.7976931348623157E308"
"893","1.7976931348623157E308"
"894","1.7976931348623157E308"
"895","1.7976931348623157E308"
"896","1.7976931348623157E308"
"897","1.7976931348623157E308"
"898","1.7976931348623157E308"
"899","1.7976931348623157E308"
"900","1.7976931348623157E308"
"901","1.7976931348623157E308"
"902","1.7976931348623157E308"
"903","1.7976931348623157E308"
"904","1.7976931348623157E308"
"905","1.7976931348623157E308"
"906","1.7976931348623157E308"
"907","1.7976931348623157E308"
"908","1.7976931348623157E308"
"909","1.7976931348623157E308"
"910","1.7976931348623157E308"
"911","1.7976931348623157E308"
"912","1.7976931348623157E308"
"913","1.7976931348623157E308"
"914","1.7976931348623157E308"
"915","1.7976931348623157E308"
"916","1.7976931348623157E308"
"917","1.7976931348623157E308"
"918","1.7976931348623157E308"
"919","1.7976931348623157E308"
"920","1.7976931348623157E308"
"921","1.7976931348623157E308"
"922","1.7976931348623157E308"
"923","1.7976931348623157E308"
"924","1.7976931348623157E308"
"925","1.7976931348623157E308"
"926","1.7976931348623157E308"
"927","1.7976931348623157E308"
"928","1.7976931348623157E308"
"929","1.7976931348623157E308"
"930","1.7976931348623157E308"
"931","1.7976931348623157E308"
"932","1.7976931348623157E308"
"933","1.7976931348623157E308"
"934","1.7976931348623157E308"
"935","1.7976931348623157E308"
"936","1.7976931348623157E308"
"937","1.7976931348623157E308"
"938","1.7976931348623157E308"
"939","1.7976931348623157E308"
"940","1.7976931348623157E308"
"941","1.7976931348623157E308"
